Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
Big-12,Ochai Agbaji,JR,G,Kansas,30,1010,110,56,33,14,41,55,423,0.42,0.483,0.377,0.689,14.1,3.7,1.9,1.1,0.5,17,3.7,6.7
Big-12,Chibuzo Agbo,FR,G,Texas Tech,22,140,16,5,1,2,1,10,45,0.41,0.571,0.32,0.556,2,0.7,0.2,0,0.1,14.4,0.5,3.3
Big-12,Avery Anderson,SO,G,Oklahoma State,27,821,109,54,40,8,70,84,329,0.475,0.522,0.328,0.839,12.2,4,2,1.5,0.3,15.1,2.5,4.1
Big-12,Dylan Arnette,SO,G,TCU,2,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-1.9
Big-12,Owen Aschieris,SR,G,TCU,4,4,1,2,0,0,2,0,0,,,,,0,0.3,0.5,0,0,-6.7,0,-17
Big-12,Avery Benson,JR,G,Texas Tech,20,103,13,8,3,3,3,14,25,0.6,0.5,0.667,0.111,1.3,0.7,0.4,0.2,0.2,15.2,0.4,6.4
Big-12,Dudley Blackwell,FR,F,Iowa State,11,105,7,6,2,2,7,6,18,0.211,0.25,0.143,0.692,1.6,0.6,0.5,0.2,0.2,2.4,-0.1,-5.4
Big-12,Rasir Bolton,JR,G,Iowa State,21,694,100,82,27,3,68,53,326,0.459,0.514,0.314,0.843,15.5,4.8,3.9,1.3,0.1,18.4,1.6,3.1
Big-12,Kalib Boone,SO,F,Oklahoma State,30,618,161,24,19,49,56,74,282,0.642,0.642,,0.651,9.4,5.4,0.8,0.6,1.6,23.6,2.7,7.1
Big-12,Keylan Boone,SO,G,Oklahoma State,27,395,110,17,6,9,20,32,118,0.411,0.583,0.271,0.636,4.4,4.1,0.6,0.2,0.3,14.3,1.2,4.1
Big-12,Carter Boothe,JR,G,Iowa State,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-8.5
Big-12,Davion Bradford,FR,F,Kansas State,29,608,126,6,5,12,38,71,223,0.621,0.621,,0.589,7.7,4.3,0.2,0.2,0.4,16,1.5,0
Big-12,Christian Braun,SO,G,Kansas,30,934,155,57,37,13,39,50,291,0.38,0.449,0.34,0.786,9.7,5.2,1.9,1.2,0.4,15,3.2,6.3
Big-12,Jalen Bridges,FR,F,West Virginia,28,507,101,9,14,12,14,46,165,0.496,0.604,0.409,0.714,5.9,3.6,0.3,0.5,0.4,17.8,2,6
Big-12,Greg Brown,FR,F,Texas,26,535,161,10,15,26,60,77,243,0.42,0.5,0.33,0.708,9.3,6.2,0.4,0.6,1,16,1.5,2.5
Big-12,Nimari Burnett,FR,G,Texas Tech,12,212,22,11,17,6,17,21,64,0.28,0.37,0.174,0.889,5.3,1.8,0.9,1.4,0.5,13,0.6,3.5
Big-12,Jamarius Burton,JR,G,Texas Tech,23,436,41,27,19,2,26,29,100,0.404,0.438,0.333,0.737,4.3,1.8,1.2,0.8,0.1,9.7,0.9,2
Big-12,Jared Butler,JR,G,Baylor,30,910,99,144,59,11,85,73,502,0.471,0.524,0.416,0.78,16.7,3.3,4.8,2,0.4,25,5.4,11.7
Big-12,Keller Casey,SO,G,Oklahoma,4,11,3,1,0,0,0,0,2,0.2,0.333,0,,0.5,0.8,0.3,0,0,3.7,0,-10.3
Big-12,Matt Coleman,SR,G,Texas,27,930,94,109,32,2,69,59,356,0.485,0.568,0.377,0.813,13.2,3.5,4,1.2,0.1,17.3,3.6,6.2
Big-12,Jalen Coleman-Lands,SR,G,Iowa State,23,754,90,27,19,2,46,66,329,0.435,0.481,0.395,0.861,14.3,3.9,1.2,0.8,0.1,14.8,1.3,2.3
Big-12,George Conditt IV,JR,F,Iowa State,24,313,86,7,6,22,28,45,58,0.406,0.406,,0.4,2.4,3.6,0.3,0.3,0.9,8.5,-0.1,-4.2
Big-12,Isaiah Cottrell,FR,F,West Virginia,10,56,14,4,2,2,5,9,16,0.333,0.467,0,0.5,1.6,1.4,0.4,0.2,0.2,7.2,0,-3.1
Big-12,LJ Cryer,FR,G,Baylor,20,199,11,15,10,0,9,7,67,0.382,0.455,0.364,0.643,3.4,0.6,0.8,0.5,0,14,0.7,2.9
Big-12,Derek Culver,JR,F,West Virginia,29,763,274,32,24,24,65,75,414,0.478,0.478,,0.624,14.3,9.4,1.1,0.8,0.8,23.6,3.1,4.5
Big-12,Brock Cunningham,SO,F,Texas,25,381,78,21,21,7,13,51,40,0.277,0.364,0.25,0.556,1.6,3.1,0.8,0.8,0.3,9.1,0.9,6
Big-12,Cade Cunningham,FR,G,Oklahoma State,27,956,167,94,43,21,109,67,544,0.438,0.461,0.4,0.846,20.1,6.2,3.5,1.6,0.8,21.6,4,8.3
Big-12,Andrew Deutser,,G,Texas,2,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.4
Big-12,Darlinstone Dubar,FR,G,Iowa State,16,231,39,7,6,3,19,23,37,0.341,0.355,0.3,0.462,2.3,2.4,0.4,0.4,0.2,3.5,-0.3,-5.4
Big-12,Kevin Easley,SO,F,TCU,26,508,96,22,6,4,25,33,116,0.387,0.509,0.255,0.75,4.5,3.7,0.8,0.2,0.2,9.6,0.6,-0.8
Big-12,Kyler Edwards,JR,G,Texas Tech,29,904,139,80,32,14,38,49,294,0.408,0.393,0.418,0.789,10.1,4.8,2.8,1.1,0.5,17.2,3.9,8.2
Big-12,Tristan Enaruna,SO,G,Kansas,25,235,41,8,9,4,21,19,71,0.415,0.512,0.227,0.667,2.8,1.6,0.3,0.4,0.2,10.6,0.4,0.9
Big-12,Kaosi Ezeagu,SO,F,Kansas State,19,321,61,6,7,13,24,49,98,0.561,0.561,,0.462,5.2,3.2,0.3,0.4,0.7,11.9,0.4,-1
Big-12,Francisco Farabello,SO,G,TCU,9,220,15,21,10,0,4,11,48,0.436,0.4,0.448,0.2,5.3,1.7,2.3,1.1,0,13.1,0.6,3.2
Big-12,Jase Febres,SR,G,Texas,13,219,19,10,4,4,3,13,68,0.393,0.4,0.392,1,5.2,1.5,0.8,0.3,0.3,13.6,0.8,6.5
Big-12,Adam Flagler,SO,G,Baylor,28,639,64,40,24,1,21,43,255,0.454,0.481,0.434,0.872,9.1,2.3,1.4,0.9,0,18.6,3.2,8.9
Big-12,Ferron Flavors,SR,G,Oklahoma State,24,279,20,6,4,0,6,15,82,0.315,0.526,0.26,0.714,3.4,0.8,0.3,0.2,0,6.3,0.3,-0.3
Big-12,Xavier Foster,FR,F,Iowa State,7,55,12,1,2,2,4,11,28,0.625,0.583,0.75,0.714,4,1.7,0.1,0.3,0.3,23.9,0.2,3.7
Big-12,Terren Frank,FR,F,TCU,14,120,12,5,1,2,4,9,27,0.407,0.429,0.385,0,1.9,0.9,0.4,0.1,0.1,7.9,0.1,-0.9
Big-12,PJ Fuller,SO,G,TCU,25,593,50,37,18,6,49,59,145,0.389,0.463,0.305,0.725,5.8,2,1.5,0.7,0.2,6.8,0.2,-2.7
Big-12,Anyang Garang,FR,F,Oklahoma,5,29,4,0,0,0,1,2,4,0.2,0.667,0,,0.8,0.8,0,0,0,-6.6,-0.1,-15
Big-12,Marcus Garrett,SR,G,Kansas,29,956,133,106,47,10,56,65,320,0.459,0.497,0.348,0.808,11,4.6,3.7,1.6,0.3,16.9,3.5,6.3
Big-12,Umoja Gibson,JR,G,Oklahoma,27,728,83,33,32,1,19,35,246,0.393,0.357,0.411,0.733,9.1,3.1,1.2,1.2,0,15,2.2,5.7
Big-12,Vladislav Goldin,FR,F,Texas Tech,10,47,10,2,2,1,1,7,19,0.353,0.353,,1,1.9,1,0.2,0.2,0.1,17.7,0.2,-0.1
Big-12,Antonio Gordon,SO,F,Kansas State,21,512,121,18,12,7,31,43,122,0.438,0.558,0.171,0.643,5.8,5.8,0.9,0.6,0.3,11.8,0.7,0.6
Big-12,Dajuan Gordon,SO,G,Kansas State,25,714,138,35,30,1,60,62,228,0.375,0.474,0.217,0.762,9.1,5.5,1.4,1.2,0,10.7,0.6,0.3
Big-12,Tyon Grant-Foster,JR,G,Kansas,22,179,48,4,7,8,15,19,68,0.391,0.522,0.13,0.524,3.1,2.2,0.2,0.3,0.4,13,0.3,-0.6
Big-12,Royce Hamm,SR,F,Texas,22,194,55,3,3,8,6,54,42,0.528,0.529,0.5,0.3,1.9,2.5,0.1,0.1,0.4,10.7,0.6,0.4
Big-12,Elijah Harkless,JR,G,Oklahoma,23,659,125,53,44,6,47,60,186,0.422,0.472,0.321,0.635,8.1,5.4,2.3,1.9,0.3,14,1.6,4.3
Big-12,De'Vion Harmon,SO,G,Oklahoma,25,797,86,51,27,0,40,35,322,0.477,0.569,0.33,0.732,12.9,3.4,2,1.1,0,16.6,2.4,3.9
Big-12,Chris Harris,SO,G,Oklahoma State,1,6,0,0,1,0,0,0,4,0.5,1,0,,4,0,0,1,0,28.8,0,13.6
Big-12,Dajuan Harris,FR,G,Kansas,30,481,34,65,29,2,24,45,71,0.482,0.429,0.643,0.8,2.4,1.1,2.2,1,0.1,11.4,1.4,3.4
Big-12,Tyler Harris,JR,G,Iowa State,24,552,39,23,23,1,37,48,181,0.366,0.49,0.317,0.842,7.5,1.6,1,1,0,9,0.2,-1.6
Big-12,Kamaka Hepa,JR,F,Texas,9,58,9,1,1,2,3,8,26,0.5,0.5,0.5,0,2.9,1,0.1,0.1,0.2,18.4,0.2,6.1
Big-12,Jalen Hill,SO,F,Oklahoma,25,434,72,19,16,7,15,45,110,0.447,0.484,0.333,0.711,4.4,2.9,0.8,0.6,0.3,13.9,1.3,3.2
Big-12,Drew Honas,JR,G,Kansas State,9,12,2,0,0,0,0,0,2,0.167,0.333,0,,0.2,0.2,0,0,0,-8.3,-0.1,-15.7
Big-12,Rick Issanza,FR,C,Oklahoma,5,23,9,0,1,2,0,2,4,0.333,0.333,,0.5,0.8,1.8,0,0.2,0.4,18.9,0.1,2.1
Big-12,Victor Iwuakor,SO,F,Oklahoma,23,249,60,6,6,7,16,45,66,0.489,0.489,,0.488,2.9,2.6,0.3,0.3,0.3,12.1,0.6,-1.7
Big-12,Tre Jackson,SO,G,Iowa State,16,437,43,20,21,2,11,34,81,0.326,0.478,0.273,0.625,5.1,2.7,1.3,1.3,0.1,7.9,0.3,0.9
Big-12,Michael Jankovich,SO,G,Kansas,1,2,0,0,1,0,0,1,0,0,,0,,0,0,0,1,0,-0.5,0,6.2
Big-12,Nate Jenkins,SO,G,Iowa State,10,47,6,2,4,0,3,7,6,0.286,0.667,0,1,0.6,0.6,0.2,0.4,0,6.4,0,-2.1
Big-12,Javan Johnson,JR,F,Iowa State,21,622,91,57,10,19,49,60,203,0.389,0.487,0.266,0.7,9.7,4.3,2.7,0.5,0.9,10.5,0.2,-0.6
Big-12,Kedrian Johnson,JR,G,West Virginia,26,190,20,15,8,3,11,27,33,0.36,0.333,0.4,0.611,1.3,0.8,0.6,0.3,0.1,7.9,0.3,1.5
Big-12,Andrew Jones,JR,G,Texas,26,816,117,61,27,2,59,46,379,0.404,0.471,0.338,0.831,14.6,4.5,2.3,1,0.1,16.8,2.8,5.7
Big-12,Kai Jones,SO,F,Texas,26,594,126,16,22,24,36,69,230,0.58,0.642,0.382,0.689,8.8,4.8,0.6,0.8,0.9,20.7,2.7,7.5
Big-12,Latrell Jossell,FR,G,Kansas,10,27,2,1,2,0,1,3,13,0.444,1,0.375,1,1.3,0.2,0.1,0.2,0,20.9,0.1,4.8
Big-12,Luke Kasubke,FR,G,Kansas State,16,256,20,13,6,1,11,17,35,0.256,0.417,0.185,0.667,2.2,1.3,0.8,0.4,0.1,3.6,0,-1.7
Big-12,Bernard Kouma,SO,F,Oklahoma State,26,177,36,2,0,3,10,30,38,0.615,0.615,,0.857,1.5,1.4,0.1,0,0.1,9.7,0.4,-0.3
Big-12,Kur Kuath,SR,F,Oklahoma,27,463,102,18,9,40,17,40,139,0.534,0.55,0.286,0.55,5.1,3.8,0.7,0.3,1.5,19.2,1.6,4.6
Big-12,Eddie Lampkin,FR,C,TCU,10,34,9,1,4,1,2,8,6,0.4,0.4,,0.333,0.6,0.9,0.1,0.4,0.1,12.9,0.1,-0.6
Big-12,Ty Larson,,G,Texas Tech,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-0.4
Big-12,Jaedon Ledee,JR,F,TCU,23,349,90,6,7,3,12,48,133,0.538,0.563,0,0.7,5.8,3.9,0.3,0.3,0.1,19.5,1.3,0.9
Big-12,Seryee Lewis,FR,F,Kansas State,18,97,20,0,4,0,7,17,36,0.625,0.625,,0.429,2,1.1,0,0.2,0,13.8,0.2,0.2
Big-12,Gerald Liddell,JR,F,Texas,7,80,12,3,1,1,7,11,15,0.429,0.571,0.286,0.167,2.1,1.7,0.4,0.1,0.1,3,0,-2.5
Big-12,Mitch Lightfoot,SR,F,Kansas,30,319,74,4,3,24,23,47,102,0.506,0.533,0.25,0.615,3.4,2.5,0.1,0.1,0.8,14.4,0.9,-0.2
Big-12,Isaac Likekele,JR,G,Oklahoma State,24,810,158,86,27,4,55,52,219,0.482,0.487,0.444,0.57,9.1,6.6,3.6,1.1,0.2,14,2.2,4.4
Big-12,Carlton Linguard,SO,F,Kansas State,17,111,22,3,2,2,5,12,38,0.457,0.5,0.364,0.5,2.2,1.3,0.2,0.1,0.1,13.6,0.2,-0.8
Big-12,Zach Loveday,FR,F,Baylor,13,57,14,1,1,4,1,8,28,0.706,0.733,0.5,0.75,2.2,1.1,0.1,0.1,0.3,28.7,0.4,6.3
Big-12,Spencer Macke,SO,G,West Virginia,3,3,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,-35.8,0,-44.5
Big-12,Brady Manek,SR,F,Oklahoma,25,628,125,21,13,19,22,48,271,0.422,0.477,0.375,0.767,10.8,5,0.8,0.5,0.8,18.5,2.2,5.1
Big-12,Emmitt Matthews,JR,F,West Virginia,29,751,115,32,17,12,38,38,224,0.406,0.442,0.3,0.766,7.7,4,1.1,0.6,0.4,12.3,1.6,2.7
Big-12,Matthew Mayer,JR,G,Baylor,30,470,112,29,36,8,35,44,243,0.489,0.554,0.395,0.592,8.1,3.7,1,1.2,0.3,24.7,2.6,9.4
Big-12,Miles McBride,SO,G,West Virginia,29,991,113,140,55,9,53,49,460,0.431,0.439,0.414,0.813,15.9,3.9,4.8,1.9,0.3,22.8,4.7,9.5
Big-12,Jordan McCabe,JR,G,West Virginia,28,307,32,39,14,0,25,24,61,0.31,0.44,0.212,0.818,2.2,1.1,1.4,0.5,0,8.1,0.4,0.4
Big-12,Mac McClung,JR,G,Texas Tech,29,877,78,62,24,9,54,56,450,0.419,0.468,0.343,0.793,15.5,2.7,2.1,0.8,0.3,18.9,3.7,5.6
Big-12,David McCormack,JR,F,Kansas,29,669,178,33,20,30,49,69,389,0.515,0.514,1,0.796,13.4,6.1,1.1,0.7,1,27.4,3.6,7.7
Big-12,Kevin McCullar,SO,G,Texas Tech,20,608,125,41,34,16,30,60,207,0.416,0.465,0.283,0.704,10.4,6.3,2.1,1.7,0.8,17.9,2.5,7.1
Big-12,Mike McGuirl,SR,G,Kansas State,29,997,109,103,30,2,77,74,342,0.356,0.416,0.316,0.763,11.8,3.8,3.6,1,0.1,11.5,1.4,0.7
Big-12,Sean McNeil,JR,G,West Virginia,29,852,63,24,15,0,26,35,355,0.409,0.442,0.388,0.889,12.2,2.2,0.8,0.5,0,14.1,2.6,4.5
Big-12,Selton Miguel,FR,G,Kansas State,29,797,89,64,26,4,72,68,208,0.33,0.407,0.225,0.686,7.2,3.1,2.2,0.9,0.1,6.4,-0.1,-3
Big-12,Mike Miles,FR,G,TCU,25,823,87,78,24,5,64,45,339,0.413,0.448,0.36,0.827,13.6,3.5,3.1,1,0.2,14.9,1.7,1.2
Big-12,Davion Mitchell,JR,G,Baylor,30,991,80,165,57,11,73,71,420,0.511,0.565,0.447,0.641,14,2.7,5.5,1.9,0.4,21.8,5.3,10.1
Big-12,Dee Mitchell,JR,G,Oklahoma State,6,19,2,0,1,0,2,2,0,,,,,0,0.3,0,0.2,0,-3.2,0,-2.8
Big-12,Jackson Moffatt,SO,G,Baylor,12,22,6,1,0,0,2,1,0,0,0,0,0,0,0.5,0.1,0,0,-19.3,-0.2,-26.7
Big-12,Matthew-Alexander Moncrieffe,FR,F,Oklahoma State,28,612,148,20,17,10,43,66,251,0.513,0.513,,0.547,9,5.3,0.7,0.6,0.4,17.1,1.9,1.7
Big-12,Jay Moore,FR,G,West Virginia,3,3,1,0,0,0,1,1,2,1,1,,0,0.7,0.3,0,0,0,7.7,0,-15.6
Big-12,Montavious Murphy,SO,F,Kansas State,4,50,7,1,0,0,2,2,11,0.444,0.5,0,0.75,2.8,1.8,0.3,0,0,10.3,0.1,-3.1
Big-12,Gethro Muscadin,FR,F,Kansas,12,33,10,0,0,2,1,7,2,0.5,0.5,,0,0.2,0.8,0,0,0.2,5,0.1,-2.5
Big-12,Clarence Nadolny,SO,G,Texas Tech,24,213,26,15,4,0,10,35,44,0.387,0.538,0.278,0.577,1.8,1.1,0.6,0.2,0,6.8,0.5,-2
Big-12,Seny Ndiaye,FR,F,West Virginia,14,37,6,1,1,2,3,13,2,0.5,0.5,,,0.1,0.4,0.1,0.1,0.1,0,0,-6.1
Big-12,RJ Nembhard,JR,G,TCU,24,837,104,96,26,5,87,40,377,0.4,0.431,0.339,0.778,15.7,4.3,4,1.1,0.2,15.4,1.5,1
Big-12,Blake Nevins,SO,G,Texas,2,1,0,0,0,0,1,1,2,0.5,1,0,,1,0,0,0,0,-21,0,-34.7
Big-12,Joel Ntambwe,SO,F,Texas Tech,3,41,11,3,0,0,4,4,14,0.417,0.286,0.6,0.5,4.7,3.7,1,0,0,10.9,0.1,-0.9
Big-12,Chuck O'Bannon,JR,G,TCU,25,450,96,11,19,13,21,42,169,0.407,0.458,0.368,0.756,6.8,3.8,0.4,0.8,0.5,17.7,1.4,4
Big-12,Josh O'Garro,FR,G,Oklahoma,2,4,0,0,0,0,1,0,0,,,,,0,0,0,0,0,-15.6,0,-18.9
Big-12,Gabe Osabuohien,SR,F,West Virginia,29,512,128,62,41,12,30,94,48,0.341,0.342,0.333,0.388,1.7,4.4,2.1,1.4,0.4,12.3,1.3,6
Big-12,Nijel Pack,FR,G,Kansas State,24,803,88,91,28,0,49,49,305,0.418,0.434,0.405,0.794,12.7,3.7,3.8,1.2,0,16.3,2.1,5.1
Big-12,Mark Paterson,SR,G,Baylor,12,21,8,0,2,0,1,6,14,0.545,0.5,1,0.5,1.2,0.7,0,0.2,0,32.7,0.2,6.5
Big-12,Mickey Pearson,FR,F,TCU,19,142,18,5,1,2,5,12,23,0.409,0.778,0.154,0.375,1.2,0.9,0.3,0.1,0.1,5.7,0.1,-3.5
Big-12,Micah Peavy,FR,G,Texas Tech,29,589,91,40,17,6,33,74,164,0.459,0.468,0,0.474,5.7,3.1,1.4,0.6,0.2,12.3,1.6,1.3
Big-12,Joe Petrakis,SO,F,Kansas State,11,31,5,0,0,0,0,1,15,0.385,0.333,0.429,0.5,1.4,0.5,0,0,0,17.3,0.1,6.3
Big-12,Trey Phipps,FR,G,Oklahoma,16,120,12,6,4,1,4,6,41,0.342,0.286,0.355,0.667,2.6,0.8,0.4,0.3,0.1,12.7,0.3,0.8
Big-12,Courtney Ramey,JR,G,Texas,26,870,82,102,26,3,66,57,318,0.383,0.359,0.414,0.831,12.2,3.2,3.9,1,0.1,13.9,2.6,3.9
Big-12,Austin Reaves,SR,G,Oklahoma,25,862,137,116,23,8,75,42,457,0.443,0.512,0.305,0.865,18.3,5.5,4.6,0.9,0.3,23.6,4,7.3
Big-12,Kevin Samuel,JR,C,TCU,26,658,204,19,27,44,34,57,230,0.625,0.625,,0.385,8.8,7.8,0.7,1,1.7,23.7,2.5,5.1
Big-12,Marcus Santos-Silva,SR,F,Texas Tech,29,684,185,39,20,32,41,73,241,0.531,0.534,0,0.578,8.3,6.4,1.3,0.7,1.1,21.3,3.1,5.5
Big-12,Nate Schuster,JR,G,Iowa State,1,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,-45.2,0,-61.4
Big-12,Blake Seacat,SO,G,Oklahoma,4,12,3,2,1,1,0,0,0,0,0,,,0,0.8,0.5,0.3,0.3,16.2,0,11.2
Big-12,Terrence Shannon,SO,G,Texas Tech,28,747,111,39,32,4,38,49,360,0.448,0.489,0.357,0.756,12.9,4,1.4,1.1,0.1,21.1,3.6,7.5
Big-12,Taz Sherman,SR,G,West Virginia,28,681,51,40,24,2,49,32,374,0.413,0.459,0.359,0.873,13.4,1.8,1.4,0.9,0.1,19,2.5,5.5
Big-12,Jericho Sims,SR,F,Texas,26,638,188,17,19,28,42,66,240,0.696,0.696,,0.52,9.2,7.2,0.7,0.7,1.1,21.7,2.9,6.9
Big-12,Diante Smith,SO,F,TCU,4,28,6,1,0,0,5,1,6,0.429,0.75,0,,1.5,1.5,0.3,0,0,2,-0.1,-13
Big-12,Tyreek Smith,FR,F,Texas Tech,29,248,71,5,2,21,5,21,76,0.609,0.658,0.375,0.607,2.6,2.4,0.2,0.1,0.7,22.4,1.3,7.8
Big-12,Eric Steyer,JR,G,Iowa State,2,4,0,1,0,0,0,0,0,,,,,0,0,0.5,0,0,10.1,0,0.2
Big-12,Read Streller,SR,F,Oklahoma,4,12,3,1,0,0,0,1,4,0.4,1,0,,1,0.8,0.3,0,0,14.6,0,-4.1
Big-12,Jonathan Tchamwa Tchatchoua,SO,F,Baylor,29,559,144,13,15,19,27,63,186,0.576,0.576,,0.773,6.4,5,0.4,0.5,0.7,18.8,2.6,4.6
Big-12,MaCio Teague,SR,G,Baylor,30,950,119,50,24,11,32,26,476,0.478,0.537,0.395,0.831,15.9,4,1.7,0.8,0.4,22,5.1,8.9
Big-12,Chris Teahan,SR,G,Kansas,10,17,7,1,0,0,1,2,9,0.6,0,0.75,,0.9,0.7,0.1,0,0,32.3,0.1,22.2
Big-12,Flo Thamba,JR,F,Baylor,30,451,119,5,6,20,19,76,109,0.563,0.563,,0.617,3.6,4,0.2,0.2,0.7,14.1,1.8,2.1
Big-12,Bryce Thompson,FR,G,Kansas,20,341,30,22,7,3,21,30,91,0.353,0.424,0.222,0.647,4.6,1.5,1.1,0.4,0.2,5.7,0.3,-3.4
Big-12,Taj Thweatt,FR,F,West Virginia,9,23,7,2,1,0,2,4,4,0.286,0.5,0,,0.4,0.8,0.2,0.1,0,1.8,0,-5.4
Big-12,Taryn Todd,FR,G,TCU,26,457,39,34,14,5,34,42,117,0.413,0.439,0.383,0.565,4.5,1.5,1.3,0.5,0.2,8.4,0.3,-1
Big-12,Oscar Tshiebwe,SO,F,West Virginia,10,199,78,7,4,4,12,25,85,0.523,0.523,,0.607,8.5,7.8,0.7,0.4,0.4,23.4,0.9,4.3
Big-12,Jordan Turner,FR,G,Baylor,12,54,15,3,0,0,2,11,20,0.263,0,0.625,0.833,1.7,1.3,0.3,0,0,11.7,0.2,-3.6
Big-12,Mark Vital,SR,F,Baylor,30,702,200,41,33,26,27,84,167,0.483,0.504,0,0.5,5.6,6.7,1.4,1.1,0.9,17.5,3.1,6.4
Big-12,Jaden Walker,FR,G,Iowa State,22,397,65,31,21,4,38,39,71,0.366,0.4,0.286,0.813,3.2,3,1.4,1,0.2,6.6,-0.1,-2
Big-12,Rondel Walker,FR,G,Oklahoma State,29,740,85,28,35,8,38,42,226,0.423,0.538,0.33,0.657,7.8,2.9,1,1.2,0.3,12.6,1.9,4.3
Big-12,Drayton Whiteside,SR,G,Texas,2,2,1,0,0,0,1,0,0,0,,0,,0,0.5,0,0,0,-31,0,-39.2
Big-12,Alondes Williams,SR,G,Oklahoma,24,444,67,32,17,6,23,37,160,0.481,0.55,0.167,0.839,6.7,2.8,1.3,0.7,0.3,16.8,1.3,3.2
Big-12,Bryce Williams,SR,G,Oklahoma State,28,660,50,54,28,19,50,48,204,0.356,0.411,0.318,0.75,7.3,1.8,1.9,1,0.7,10.8,1.2,3.7
Big-12,Donovan Williams,FR,G,Oklahoma State,6,32,4,0,3,1,1,4,0,0,0,0,,0,0.7,0,0.5,0.2,-6.5,-0.1,-9.9
Big-12,Donovan Williams,SO,G,Texas,15,155,17,4,5,3,14,19,49,0.304,0.394,0.174,0.846,3.3,1.1,0.3,0.3,0.2,4.7,0,-4.3
Big-12,Rudi Williams,JR,G,Kansas State,27,491,69,37,11,2,34,27,129,0.403,0.479,0.294,0.737,4.8,2.6,1.4,0.4,0.1,9.5,0.4,-0.3
Big-12,Jalen Wilson,SO,F,Kansas,29,822,230,58,12,9,56,48,341,0.414,0.477,0.333,0.63,11.8,7.9,2,0.4,0.3,18,3,6
Big-12,Harrison Young,JR,G,TCU,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-1.9
Big-12,Solomon Young,SR,F,Iowa State,22,586,106,14,15,15,31,55,236,0.516,0.516,,0.889,10.7,4.8,0.6,0.7,0.7,17.9,1.3,1
SEC,Max Adelman,FR,G,Vanderbilt,4,4,0,0,1,0,0,0,0,,,,,0,0,0,0.3,0,15.5,0,17.5
SEC,Abdul Ado,SR,F,Mississippi State,33,914,226,24,21,68,49,75,196,0.554,0.554,,0.667,5.9,6.8,0.7,0.6,2.1,16.2,2.8,4
SEC,Babatunde Akingbola,SO,C,Auburn,27,295,69,5,9,25,16,49,51,0.477,0.5,0.25,0.348,1.9,2.6,0.2,0.3,0.9,11.2,0.5,0.2
SEC,Jonathan Aku,SO,F,Texas A&M,18,259,57,6,3,7,16,43,32,0.36,0.36,,0.538,1.8,3.2,0.3,0.2,0.4,4.9,0.2,-5
SEC,Braelee Albert,SO,G,Vanderbilt,14,170,23,7,5,0,5,19,14,0.19,0,0.222,1,1,1.6,0.5,0.4,0,3,0.1,-1.8
SEC,Dontaie Allen,FR,G,Kentucky,22,309,35,6,8,6,17,16,118,0.39,0.364,0.397,0.643,5.4,1.6,0.3,0.4,0.3,12.8,0.7,4.9
SEC,Robert Allen,JR,F,Mississippi,28,452,90,23,16,12,28,39,101,0.464,0.526,0.167,0.686,3.6,3.2,0.8,0.6,0.4,14.4,1.4,4.3
SEC,Keon Ambrose-Hylton,FR,F,Alabama,18,75,13,2,1,1,3,9,21,0.667,0.667,,0.25,1.2,0.7,0.1,0.1,0.1,11.8,0.2,1.9
SEC,Trey Anderson,SO,F,South Carolina,13,94,15,4,2,0,1,9,33,0.609,0.8,0.25,0.5,2.5,1.2,0.3,0.2,0,18.2,0.3,4.7
SEC,E.J. Anosike,SR,F,Tennessee,22,188,42,6,8,1,5,20,38,0.342,0.342,,0.6,1.7,1.9,0.3,0.4,0,11.4,0.5,1.1
SEC,Tyree Appleby,JR,G,Florida,25,712,77,82,38,3,72,55,282,0.413,0.458,0.349,0.829,11.3,3.1,3.3,1.5,0.1,16.1,2.2,3.8
SEC,Devin Askew,FR,G,Kentucky,25,722,64,72,23,7,50,46,163,0.345,0.386,0.278,0.806,6.5,2.6,2.9,0.9,0.3,8.8,1,0.9
SEC,Victor Bailey,JR,G,Tennessee,27,669,55,44,15,4,31,46,294,0.402,0.49,0.338,0.828,10.9,2,1.6,0.6,0.1,15.6,2.5,4.7
SEC,Tyler Barnes,SR,F,Alabama,13,23,8,1,2,0,0,2,4,0.333,1,0,0.5,0.3,0.6,0.1,0.2,0,14.9,0.1,6.3
SEC,Ja'Von Benson,FR,F,South Carolina,3,22,6,2,0,1,0,1,6,0.286,0.25,0.333,0.25,2,2,0.7,0,0.3,13.6,0,1.1
SEC,Lior Berman,SO,G,Auburn,11,31,2,0,0,0,0,1,13,0.333,0,0.364,1,1.2,0.2,0,0,0,11,0.1,0.8
