Conference,Player,Class,Pos,School,G,MP,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,PTS,TRB,AST,STL,BLK,PER,WS,BPM
Big-10,Trevor Anderson,JR,G,Wisconsin,31,380,41,38,4,1,17,18,56,0.388,0.5,0.28,0.786,1.8,1.3,1.2,0.1,0,8.5,0.8,2.3
Big-10,Akol Arop,FR,F,Nebraska,21,114,28,1,6,6,4,18,22,0.563,0.571,0.5,0.429,1,1.3,0,0.3,0.3,13.4,0.3,0.1
Big-10,Austin Ash,SO,G,Iowa,8,24,5,2,3,0,2,3,12,0.25,0,0.273,0.75,1.5,0.6,0.3,0.4,0,16.1,0.1,4.7
Big-10,Eric Ayala,SO,G,Maryland,31,862,90,77,12,2,46,29,264,0.358,0.485,0.274,0.725,8.5,2.9,2.5,0.4,0.1,11.1,1.9,2.7
Big-10,Michael Baer,JR,F,Iowa,5,15,5,0,0,0,0,2,2,0.5,0.5,,0,0.4,1,0,0,0,7.5,0,-8.1
Big-10,C.J. Baird,JR,F,Michigan,7,29,2,0,0,1,1,3,8,0.429,0.667,0.25,0.5,1.1,0.3,0,0,0.1,6.5,0,-4.7
Big-10,Cole Bajema,FR,G,Michigan,9,37,4,0,2,1,2,3,26,0.769,1,0.571,1,2.9,0.4,0,0.2,0.1,36.1,0.2,15
Big-10,Geo Baker,JR,G,Rutgers,28,809,84,98,31,18,49,55,305,0.399,0.494,0.28,0.772,10.9,3,3.5,1.1,0.6,16.8,2.9,6.3
Big-10,Michael Ballard,JR,G,Wisconsin,10,9,1,0,0,0,0,0,4,1,1,,1,0.4,0.1,0,0,0,28.2,0.1,11.2
Big-10,Brant Banks,FR,F,Nebraska,1,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,-35.2,0,-32.5
Big-10,Stephen Beattie,SR,G,Penn State,5,7,0,0,0,0,0,0,6,0.5,,0.5,,1.2,0,0,0,0,33.6,0,14.4
Big-10,Robbie Beran,FR,F,Northwestern,31,589,104,19,5,17,26,73,156,0.39,0.385,0.4,0.65,5,3.4,0.6,0.2,0.5,9.8,0.7,-0.2
Big-10,Giorgi Bezhanishvili,SO,F,Illinois,31,718,148,49,3,13,57,75,210,0.429,0.456,0.306,0.596,6.8,4.8,1.6,0.1,0.4,11,1.4,1.2
Big-10,Marcus Bingham,SO,F,Michigan State,31,343,111,12,7,42,14,33,107,0.4,0.493,0.179,0.634,3.5,3.6,0.4,0.2,1.4,19.7,1.4,6.7
Big-10,Jordan Bohannon,SR,G,Iowa,10,250,16,33,8,0,11,17,88,0.298,0.217,0.328,1,8.8,1.6,3.3,0.8,0,12.7,0.6,3.2
Big-10,Benjamin Bosmans-Verdonk,FR,F,Illinois,9,56,10,6,3,2,5,6,11,0.364,0.444,0,0.75,1.2,1.1,0.7,0.3,0.2,12.8,0.1,0.8
Big-10,Evan Boudreaux,SR,F,Purdue,30,510,137,21,13,3,20,49,163,0.397,0.448,0.306,0.833,5.4,4.6,0.7,0.4,0.1,17.4,2.1,4.7
Big-10,Izaiah Brockington,SO,G,Penn State,31,644,83,35,26,4,41,52,252,0.445,0.494,0.267,0.703,8.1,2.7,1.1,0.8,0.1,14.4,1.7,2.4
Big-10,Eli Brooks,JR,G,Michigan,30,960,110,59,25,5,38,36,319,0.41,0.457,0.364,0.729,10.6,3.7,2,0.8,0.2,13.5,2.5,4.1
Big-10,Nick Brooks,JR,G,Rutgers,5,8,0,1,0,0,1,0,2,0.5,1,0,,0.4,0,0.2,0,0,5.1,0,-6.3
Big-10,Gabe Brown,SO,F,Michigan State,31,678,111,16,8,11,16,28,211,0.436,0.554,0.341,0.947,6.8,3.6,0.5,0.3,0.4,14.2,2.5,5.8
Big-10,Joey Brunk,JR,F,Indiana,32,627,165,20,6,11,33,66,219,0.522,0.522,,0.446,6.8,5.2,0.6,0.2,0.3,15.5,1.8,2.3
Big-10,Boo Buie,FR,G,Northwestern,26,649,55,63,17,3,48,60,269,0.376,0.448,0.282,0.708,10.3,2.1,2.4,0.7,0.1,11.9,0.5,-0.6
Big-10,Braden Burke,JR,C,Michigan State,8,12,0,0,0,1,0,3,2,1,1,,,0.3,0,0,0,0.1,7.8,0,1.4
Big-10,Dachon Burke,JR,G,Nebraska,29,813,98,37,42,17,43,58,355,0.401,0.448,0.304,0.566,12.2,3.4,1.3,1.4,0.6,14.5,0.9,2
Big-10,Trent Buttrick,JR,F,Penn State,18,69,19,1,2,3,5,5,23,0.318,0.5,0.214,0.75,1.3,1.1,0.1,0.1,0.2,15,0.2,-2
Big-10,Cooper Bybee,JR,G,Indiana,5,5,0,0,0,0,0,1,3,1,,1,,0.6,0,0,0,0,30.3,0,15.9
Big-10,Marcus Carr,SO,G,Minnesota,31,1142,165,203,27,3,82,88,478,0.393,0.41,0.361,0.7,15.4,5.3,6.5,0.9,0.1,18.5,4.4,5.7
Big-10,Shaq Carter,SR,F,Rutgers,31,384,79,0,7,13,24,44,112,0.57,0.57,,0.579,3.6,2.5,0,0.2,0.4,13,1.1,1.4
Big-10,D.J. Carton,FR,G,Ohio State,20,477,56,59,13,8,52,38,207,0.477,0.528,0.4,0.759,10.4,2.8,3,0.7,0.4,17.9,1.8,6.3
Big-10,Colin Castleton,SO,F,Michigan,25,197,60,8,3,13,13,19,78,0.54,0.587,0,0.828,3.1,2.4,0.3,0.1,0.5,22.9,0.9,5.2
Big-10,Adrian Chapman,SR,G,Indiana,1,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,-46.6,0,-57
Big-10,Haanif Cheatham,SR,G,Nebraska,32,1029,124,51,36,8,42,41,419,0.465,0.513,0.344,0.669,13.1,3.9,1.6,1.1,0.3,16.1,2.3,2.8
Big-10,Nathan Childress,FR,F,Indiana,5,6,3,0,0,0,0,0,0,0,0,,,0,0.6,0,0,0,-12.8,0,-30
Big-10,Will Clark,SR,F,Maryland,4,6,1,0,0,0,0,0,2,1,1,,,0.5,0.3,0,0,0,20.6,0,7
Big-10,Kofi Cockburn,FR,C,Illinois,31,850,272,20,17,44,59,81,413,0.532,0.534,0,0.677,13.3,8.8,0.6,0.5,1.4,25.8,4.3,6.5
Big-10,Jared Coleman-Jones,FR,F,Northwestern,31,318,64,5,7,13,17,72,90,0.448,0.507,0.083,0.55,2.9,2.1,0.2,0.2,0.4,9.5,0.4,-3.4
Big-10,Hunt Conroy,JR,G,Minnesota,2,2,0,0,0,0,0,0,1,0,,0,0.5,0.5,0,0,0,0,-6.9,0,-31.4
Big-10,Anthony Cowan,SR,G,Maryland,31,1076,113,147,30,5,69,63,506,0.39,0.456,0.322,0.811,16.3,3.6,4.7,1,0.2,20.8,5.2,8.1
Big-10,Kevin Cross,FR,F,Nebraska,32,586,125,37,8,13,37,68,228,0.343,0.405,0.276,0.682,7.1,3.9,1.2,0.3,0.4,11,0.3,-1.2
Big-10,Courtland Cuevas,JR,F,Wisconsin,6,6,0,0,1,0,0,0,1,0,,0,0.5,0.2,0,0,0.2,0,9,0,-0.3
Big-10,Samari Curtis,FR,G,Nebraska,8,49,7,1,0,1,2,5,14,0.4,0,0.444,1,1.8,0.9,0.1,0,0.1,9.6,0.1,-1.5
Big-10,Austin Davis,JR,F,Michigan,24,256,62,2,5,5,19,42,117,0.693,0.693,,0.542,4.9,2.6,0.1,0.2,0.2,20.7,1,2.9
Big-10,De'Ron Davis,SR,F,Indiana,31,268,41,13,11,6,16,42,85,0.5,0.507,0,0.455,2.7,1.3,0.4,0.4,0.2,13.1,0.7,2.9
Big-10,Brad Davison,JR,G,Wisconsin,30,927,129,56,23,0,27,73,296,0.395,0.441,0.359,0.844,9.9,4.3,1.9,0.8,0,15,3.4,5
Big-10,David Dejulius,SO,G,Michigan,31,649,75,47,13,1,20,37,217,0.417,0.464,0.361,0.725,7,2.4,1.5,0.4,0,13.9,1.9,4.4
Big-10,Alihan Demir,SR,F,Minnesota,31,770,154,46,17,13,28,69,221,0.412,0.474,0.231,0.774,7.1,5,1.5,0.5,0.4,13.8,2.2,3.4
Big-10,Ibrahima Diallo,FR,F,Ohio State,8,40,15,0,0,3,4,6,10,0.385,0.385,,0,1.3,1.9,0,0,0.4,9.6,0,-8.4
Big-10,Roy Dixon,FR,G,Northwestern,1,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,0,0
Big-10,Ayo Dosunmu,SO,G,Illinois,30,1006,130,100,25,6,81,50,498,0.484,0.544,0.296,0.755,16.6,4.3,3.3,0.8,0.2,19.8,3.9,6.3
Big-10,Mamadou Doucoure,JR,F,Rutgers,20,110,20,1,1,3,9,12,11,0.455,0.455,,0.25,0.6,1,0.1,0.1,0.2,1.5,0,-3.8
Big-10,Joey Downes,JR,G,Rutgers,5,10,0,0,0,0,1,0,8,0.667,0,1,1,1.6,0,0,0,0,35.3,0.1,-4.8
Big-10,Emmanuel Dowuona,FR,C,Purdue,9,31,8,1,2,3,2,10,12,0.462,0.462,,,1.3,0.9,0.1,0.2,0.3,18.2,0.1,-4
Big-10,Myles Dread,SO,G,Penn State,31,800,98,67,29,4,29,55,266,0.343,0.474,0.319,0.833,8.6,3.2,2.2,0.9,0.1,14,2.5,5
Big-10,Aljami Durham,JR,G,Indiana,32,846,67,80,18,10,60,69,312,0.441,0.487,0.383,0.811,9.8,2.1,2.5,0.6,0.3,14.9,2.7,4.2
Big-10,Charlie Easley,FR,G,Nebraska,28,325,29,13,18,3,14,29,54,0.293,0.429,0.167,0.75,1.9,1,0.5,0.6,0.1,6.1,0.1,-1.6
Big-10,Nojel Eastern,JR,G,Purdue,31,791,125,85,33,5,48,60,152,0.42,0.428,0,0.485,4.9,4,2.7,1.1,0.2,11.2,1.6,3.8
Big-10,Bakari Evelyn,SR,G,Iowa,31,567,48,61,11,2,43,51,115,0.34,0.424,0.299,0.871,3.7,1.5,2,0.4,0.1,6.8,0.5,-0.2
Big-10,Jaron Faulds,JR,F,Michigan,5,9,7,0,0,0,2,1,4,0.5,0.5,,1,0.8,1.4,0,0,0,19.4,0,-5.8
Big-10,Andres Feliz,SR,G,Illinois,31,830,155,90,23,1,44,54,341,0.46,0.517,0.274,0.769,11,5,2.9,0.7,0,20.2,3.7,6.6
Big-10,Aleem Ford,JR,F,Wisconsin,31,778,137,33,15,12,31,61,267,0.432,0.539,0.342,0.694,8.6,4.4,1.1,0.5,0.4,16.2,2.7,5.7
Big-10,Armaan Franklin,FR,G,Indiana,32,441,52,41,8,3,30,43,119,0.348,0.458,0.266,0.615,3.7,1.6,1.3,0.3,0.1,7.9,0.6,-0.4
Big-10,Trent Frazier,JR,G,Illinois,31,944,69,60,29,0,28,77,281,0.327,0.357,0.309,0.853,9.1,2.2,1.9,0.9,0,10.6,2.6,2.7
Big-10,CJ Fredrick,FR,G,Iowa,25,717,48,69,17,5,32,43,256,0.483,0.513,0.461,0.795,10.2,1.9,2.8,0.7,0.2,16.2,2.2,5.6
Big-10,Sam Freeman,FR,C,Minnesota,8,30,11,1,2,0,3,5,11,0.25,0.25,,0.778,1.4,1.4,0.1,0.3,0,18,0.1,-3.2
Big-10,Matt Frost,FR,F,Purdue,9,17,1,0,0,0,0,1,2,0.5,1,0,,0.2,0.1,0,0,0,3.6,0,-4
Big-10,Alonzo Gaffney,FR,F,Ohio State,17,115,24,2,1,4,12,21,30,0.565,0.706,0.167,0.375,1.8,1.4,0.1,0.1,0.2,6.8,0.1,-3.7
Big-10,Anthony Gaines,JR,G,Northwestern,10,265,36,17,14,1,11,16,59,0.375,0.406,0.313,0.818,5.9,3.6,1.7,1.4,0.1,12.9,0.5,2.5
Big-10,Luka Garza,JR,F,Iowa,31,991,305,36,26,55,57,78,740,0.542,0.589,0.358,0.651,23.9,9.8,1.2,0.8,1.8,34.4,6.1,11.7
Big-10,Conner George,SR,G,Michigan State,14,50,25,1,0,1,2,6,15,0.313,0.333,0.286,0.5,1.1,1.8,0.1,0,0.1,14.4,0.2,-1.1
Big-10,Devonte Green,SR,G,Indiana,29,642,77,62,21,6,52,31,313,0.365,0.376,0.358,0.706,10.8,2.7,2.1,0.7,0.2,16.4,1.8,6.5
Big-10,Jervay Green,JR,G,Nebraska,28,688,118,54,25,5,53,54,229,0.397,0.509,0.284,0.5,8.2,4.2,1.9,0.9,0.2,11.1,0.5,-0.1
Big-10,Bryan Greenlee,FR,G,Minnesota,19,50,9,4,2,0,7,3,5,0.25,0.2,0.333,,0.3,0.5,0.2,0.1,0,-1.3,-0.1,-4.7
Big-10,Ryan Greer,SO,G,Northwestern,23,189,13,19,4,1,4,16,23,0.333,0.333,0.333,0.75,1,0.6,0.8,0.2,0,6.2,0.1,-2.1
Big-10,Alan Griffin,SO,G,Illinois,28,506,127,18,13,6,22,32,250,0.483,0.6,0.416,0.861,8.9,4.5,0.6,0.5,0.2,26.2,3,11.9
Big-10,Zach Griffith,JR,F,Illinois,8,19,4,1,0,0,0,0,6,0.667,0.667,,0.5,0.8,0.5,0.1,0,0,21.6,0.1,3.7
Big-10,Matt Haarms,JR,C,Purdue,29,595,133,26,6,57,35,68,249,0.524,0.569,0.313,0.634,8.6,4.6,0.9,0.2,2,23.7,2.7,7.9
Big-10,Malik Hall,FR,F,Michigan State,31,493,115,38,10,10,22,75,143,0.536,0.592,0.333,0.727,4.6,3.7,1.2,0.3,0.3,16.3,2.2,5.8
Big-10,Jermaine Hamlin,FR,C,Illinois,16,66,13,1,2,2,5,10,15,0.75,0.75,,0.5,0.9,0.8,0.1,0.1,0.1,13.4,0.2,-4.1
Big-10,Ron Harper,SO,G,Rutgers,31,872,179,32,25,25,33,59,375,0.452,0.51,0.349,0.708,12.1,5.8,1,0.8,0.8,20.3,4,8.2
Big-10,John Harrar,JR,F,Penn State,31,527,144,28,18,9,25,68,133,0.627,0.635,0,0.661,4.3,4.6,0.9,0.6,0.3,18,2.3,4.6
Big-10,Hakim Hart,FR,G,Maryland,18,112,11,9,0,0,4,11,28,0.222,0.444,0.148,0.667,1.6,0.6,0.5,0,0,3.2,0.1,-4.5
Big-10,Grant Hazle,SR,F,Penn State,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0.5
Big-10,Joe Hedstrom,FR,C,Wisconsin,6,14,2,0,0,0,1,3,2,0.5,0.5,,,0.3,0.3,0,0,0,0.5,0,-9.9
Big-10,Jacquez Henderson,JR,G,Indiana,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.9
Big-10,Aaron Henry,SO,F,Michigan State,30,872,137,86,25,17,61,51,300,0.441,0.494,0.344,0.703,10,4.6,2.9,0.8,0.6,15,2.8,6
Big-10,Carter Higginbottom,FR,G,Wisconsin,9,9,1,0,0,0,1,0,0,0,0,,,0,0.1,0,0,0,-11,0,-13
Big-10,Nicolas Hobbs,JR,G,Iowa,5,14,1,0,0,0,2,1,2,0.167,0.2,0,,0.4,0.2,0,0,0,-18,-0.1,-29.1
Big-10,Jack Hoiberg,SO,G,Michigan State,13,41,3,12,2,0,3,6,19,0.333,0.375,0.25,0.714,1.5,0.2,0.9,0.2,0,23.5,0.2,7.2
Big-10,Harrison Hookfin,SO,F,Ohio State,8,20,5,0,1,0,5,0,2,0.2,0.25,0,,0.3,0.6,0,0.1,0,-8.3,-0.1,-15.5
Big-10,Danny Hummer,SR,G,Ohio State,13,41,3,6,5,0,4,4,11,0.364,0.5,0.286,0.5,0.8,0.2,0.5,0.4,0,14.5,0.1,6.1
Big-10,Eric Hunter,SO,G,Purdue,31,975,101,82,32,4,61,76,328,0.415,0.46,0.355,0.761,10.6,3.3,2.6,1,0.1,14.3,3,4.9
Big-10,Jerome Hunter,FR,F,Indiana,30,431,62,9,11,7,26,39,115,0.35,0.425,0.302,0.75,3.8,2.1,0.3,0.4,0.2,8.5,0.7,0.8
Big-10,Michael Hurt,SR,F,Minnesota,25,245,35,17,0,4,14,11,35,0.424,0.474,0.357,0.333,1.4,1.4,0.7,0,0.2,6.4,0.3,0.4
Big-10,Isaiah Ihnen,FR,F,Minnesota,21,240,53,12,5,9,14,24,71,0.426,0.563,0.378,1,3.4,2.5,0.6,0.2,0.4,14.9,0.7,5.7
Big-10,Steven Izzo,FR,G,Michigan State,11,16,4,1,1,0,1,1,0,0,,0,,0,0.4,0.1,0.1,0,-0.2,0,-3.3
Big-10,Trayce Jackson-Davis,FR,F,Indiana,32,939,270,37,22,59,42,64,433,0.566,0.566,,0.685,13.5,8.4,1.2,0.7,1.8,27.6,5.3,9.8
Big-10,Brandon Johns Jr,SO,F,Michigan,30,584,118,12,14,21,21,42,179,0.492,0.603,0.345,0.642,6,3.9,0.4,0.5,0.7,16.5,2.1,6
Big-10,Myles Johnson,SO,F,Rutgers,31,731,245,31,16,47,46,78,241,0.602,0.609,0,0.363,7.8,7.9,1,0.5,1.5,22.2,3.3,6.4
Big-10,Curtis Jones,SR,G,Penn State,31,546,67,38,8,6,22,39,192,0.35,0.477,0.288,0.667,6.2,2.2,1.2,0.3,0.2,10.8,1.1,1.5
Big-10,Myreon Jones,SO,G,Penn State,25,715,68,74,32,4,37,36,332,0.444,0.488,0.403,0.776,13.3,2.7,3,1.3,0.2,20.1,2.9,7.6
Big-10,Tevian Jones,SO,G,Illinois,14,67,10,1,0,2,4,13,12,0.167,0.125,0.188,0.5,0.9,0.7,0.1,0,0.1,-5.3,-0.1,-9.4
Big-10,Gabe Kalscheur,SO,G,Minnesota,31,1032,84,48,31,8,45,79,361,0.376,0.443,0.341,0.705,11.6,2.7,1.5,1,0.3,11.5,2.3,2.8
Big-10,Matej Kavas,SR,G,Nebraska,22,320,26,12,3,2,8,23,116,0.384,0.484,0.338,0.68,5.3,1.2,0.5,0.1,0.1,11,0.5,0
Big-10,Kobe King,SO,G,Wisconsin,19,542,54,30,10,6,29,27,190,0.459,0.504,0.25,0.673,10,2.8,1.6,0.5,0.3,14.4,1.4,3.1
Big-10,Peter Kiss,JR,G,Rutgers,2,13,2,1,1,0,1,0,0,0,0,0,0,0,1,0.5,0.5,0,-10.5,-0.1,-16.7
Big-10,Thomas Kithier,SO,F,Michigan State,29,362,92,22,2,6,12,63,89,0.672,0.678,0.5,0.462,3.1,3.2,0.8,0.1,0.2,15.5,1.5,4.3
Big-10,Miller Kopp,SO,F,Northwestern,31,1000,107,38,14,5,38,42,405,0.412,0.426,0.396,0.896,13.1,3.5,1.2,0.5,0.2,15.1,2.1,3.4
Big-10,Ryan Kriener,SR,F,Iowa,31,566,127,26,10,24,40,60,239,0.544,0.626,0.326,0.769,7.7,4.1,0.8,0.3,0.8,19.5,1.9,4.9
Big-10,E.J. Liddell,FR,F,Ohio State,31,514,117,14,13,29,29,59,208,0.464,0.52,0.192,0.718,6.7,3.8,0.5,0.4,0.9,19.5,2.2,5
Big-10,Ricky Lindo,SO,F,Maryland,29,204,56,4,4,8,9,29,50,0.655,0.625,0.8,0.571,1.7,1.9,0.1,0.1,0.3,17,0.8,5.3
Big-10,Isaiah Livers,JR,F,Michigan,21,662,85,23,9,15,18,48,271,0.447,0.491,0.402,0.957,12.9,4,1.1,0.4,0.7,17.5,2.5,6.1
Big-10,Foster Loyer,SO,G,Michigan State,31,233,16,29,5,0,14,26,90,0.448,0.444,0.45,0.909,2.9,0.5,0.9,0.2,0,16.3,1,5
Big-10,Tommy Luce,SR,G,Purdue,10,29,2,6,2,0,2,2,10,0.308,0.286,0.333,,1,0.2,0.6,0.2,0,13.8,0.1,-3.8
Big-10,Seth Lundy,FR,F,Penn State,31,459,85,17,9,12,11,58,165,0.394,0.4,0.391,0.75,5.3,2.7,0.5,0.3,0.4,15.6,1.8,4.8
Big-10,Cam Mack,SO,G,Nebraska,28,975,127,179,36,11,74,69,337,0.386,0.419,0.339,0.569,12,4.5,6.4,1.3,0.4,15.4,1.7,2.4
Big-10,Tino Malnati,JR,G,Northwestern,9,15,4,2,0,1,0,0,2,0.5,1,0,,0.2,0.4,0.2,0,0.1,19.5,0.1,10.7
Big-10,Julius Marble,FR,F,Michigan State,27,149,41,3,1,2,7,20,47,0.563,0.581,0,0.611,1.7,1.5,0.1,0,0.1,14.3,0.5,1.7
Big-10,Chol Marial,FR,C,Maryland,12,65,19,2,1,5,6,18,10,0.5,0.5,,0,0.8,1.6,0.2,0.1,0.4,7.5,0.1,-1.9
Big-10,Montez Mathis,SO,G,Rutgers,31,701,107,38,30,4,31,59,230,0.383,0.417,0.297,0.661,7.4,3.5,1.2,1,0.1,13,2,3.4
Big-10,Connor McCaffery,SO,G,Iowa,31,933,124,124,35,3,27,80,193,0.344,0.349,0.34,0.781,6.2,4,4,1.1,0.1,12.9,2.6,5
Big-10,Patrick McCaffery,FR,F,Iowa,2,27,5,1,1,0,0,2,6,0.3,0.5,0,,3,2.5,0.5,0.5,0,6.9,0,-5.6
Big-10,Kyle McCloskey,SO,G,Penn State,8,27,2,1,1,0,2,2,2,0.143,0.333,0,0,0.3,0.3,0.1,0.1,0,-9.6,-0.1,-15.7
Big-10,Caleb McConnell,SO,G,Rutgers,31,664,116,47,25,7,44,50,208,0.411,0.457,0.28,0.792,6.7,3.7,1.5,0.8,0.2,13.9,2,4.2
Big-10,Walt McGrory,JR,G,Wisconsin,14,57,9,5,1,0,1,9,15,0.385,0.5,0.286,0.75,1.1,0.6,0.4,0.1,0,13,0.2,-1.2
Big-10,Makhel Mitchell,FR,F,Maryland,10,68,23,2,2,4,3,9,10,0.5,0.5,,0.5,1,2.3,0.2,0.2,0.4,14.4,0.2,4
Big-10,Makhi Mitchell,FR,F,Maryland,12,111,39,2,2,8,8,19,36,0.353,0.353,,0.545,3,3.3,0.2,0.2,0.7,12.5,0.2,-1.1
Big-10,Reese Mona,JR,G,Maryland,10,30,2,2,1,1,1,3,9,1,1,1,0.667,0.9,0.2,0.2,0.1,0.1,20.6,0.1,9.6
Big-10,Darryl Morsell,JR,G,Maryland,31,856,145,66,24,9,65,75,265,0.431,0.457,0.333,0.756,8.5,4.7,2.1,0.8,0.3,13,2.3,3.2
Big-10,Luther Muhammad,SO,G,Ohio State,30,749,68,39,30,2,32,54,209,0.383,0.438,0.347,0.85,7,2.3,1.3,1,0.1,12.2,2.4,5.6
Big-10,Paul Mulcahy,FR,G,Rutgers,31,563,78,61,12,9,28,53,116,0.54,0.619,0.333,0.636,3.7,2.5,2,0.4,0.3,12.9,1.8,3.7
Big-10,Pete Nance,SO,F,Northwestern,30,787,181,47,10,29,43,78,254,0.4,0.47,0.297,0.686,8.5,6,1.6,0.3,1,13.3,1.2,2.3
Big-10,Luke Nathan,SO,F,Rutgers,5,8,7,0,0,0,0,0,2,0.333,0.5,0,0,0.4,1.4,0,0,0,17.4,0,-8.5
Big-10,Kipper Nichols,SR,F,Illinois,31,428,61,19,15,1,29,53,105,0.383,0.443,0.105,0.7,3.4,2,0.6,0.5,0,7.9,0.6,-0.4
Big-10,Adrien Nunez,SO,G,Michigan,22,167,3,2,3,1,6,17,44,0.308,0.556,0.256,0.5,2,0.1,0.1,0.1,0,2.7,0,-4.9
Big-10,Jack Nunge,SO,F,Iowa,6,88,23,9,1,0,6,7,30,0.364,0.474,0.214,0.75,5,3.8,1.5,0.2,0,12.2,0.1,-1.7
Big-10,Taylor Nussbaum,JR,G,Penn State,6,8,3,1,1,0,0,0,1,0,,0,0.5,0.2,0.5,0.2,0.2,0,24.3,0,10
Big-10,Samson Oladimeji,SR,G,Illinois,8,16,3,0,0,1,0,0,2,0.333,1,0,,0.3,0.4,0,0,0.1,8.9,0,0.2
Big-10,Jarvis Omersa,SO,F,Minnesota,31,357,77,19,15,16,14,62,60,0.509,0.519,0,0.25,1.9,2.5,0.6,0.5,0.5,12.5,1,3.4
Big-10,Daniel Oturu,SO,C,Minnesota,31,1050,349,34,17,76,88,83,623,0.563,0.59,0.365,0.707,20.1,11.3,1.1,0.5,2.5,30.7,5.9,11.1
Big-10,Yvan Ouedraogo,FR,F,Nebraska,32,685,203,15,13,9,48,52,181,0.417,0.417,,0.477,5.7,6.3,0.5,0.4,0.3,11.1,0.5,-3.5
Big-10,Rico Ozuna-Harrison,JR,G,Michigan,3,8,1,2,0,0,0,0,2,1,1,,,0.7,0.3,0.7,0,0,29.3,0.1,13.6
Big-10,Cordell Pemsl,JR,F,Iowa,28,356,89,34,8,9,26,30,79,0.491,0.51,0.25,0.619,2.8,3.2,1.2,0.3,0.3,13.2,0.8,3.6
Big-10,Rob Phinisee,SO,G,Indiana,27,626,67,93,27,6,52,60,196,0.374,0.398,0.333,0.725,7.3,2.5,3.4,1,0.2,12.8,1.4,3.2
Big-10,Micah Potter,JR,F,Wisconsin,21,368,131,8,8,21,33,36,212,0.528,0.57,0.451,0.86,10.1,6.2,0.4,0.4,1,30.8,2.1,12
Big-10,Brevin Pritzl,SR,G,Wisconsin,31,840,116,22,17,7,22,49,248,0.389,0.421,0.37,0.85,8,3.7,0.7,0.5,0.2,13.2,2.5,4.9
Big-10,Jahaad Proctor,SR,G,Purdue,31,794,70,54,31,3,30,42,280,0.402,0.449,0.318,0.812,9,2.3,1.7,1,0.1,15.1,2.7,5.2
Big-10,Samad Qawi,JR,F,Wisconsin,7,6,1,0,0,0,1,2,0,0,0,,,0,0.1,0,0,0,-17.6,0,-24.5
Big-10,Nate Reuvers,JR,F,Wisconsin,31,813,140,18,15,58,46,97,405,0.448,0.49,0.337,0.786,13.1,4.5,0.6,0.5,1.9,21.5,3.2,6.2
Big-10,Brady Rudrud,SR,G,Minnesota,4,9,0,2,0,0,1,1,3,0.2,0,0.25,,0.8,0,0.5,0,0,-1.9,0,-17.2
Big-10,Donta Scott,FR,F,Maryland,31,671,113,17,14,4,16,57,183,0.439,0.566,0.316,0.846,5.9,3.6,0.5,0.5,0.1,13.1,2.2,4.9
Big-10,Michael Shipp,FR,G,Indiana,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,-3.9
Big-10,Zavier Simpson,SR,G,Michigan,30,1010,134,236,30,4,96,78,387,0.476,0.519,0.36,0.574,12.9,4.5,7.9,1,0.1,19.4,3.8,6.3
Big-10,Jalen Smith,SO,F,Maryland,31,970,326,25,22,73,53,73,479,0.538,0.604,0.368,0.75,15.5,10.5,0.8,0.7,2.4,29.3,6,12
Big-10,Justin Smith,JR,F,Indiana,32,972,165,29,31,10,50,66,334,0.492,0.532,0.263,0.673,10.4,5.2,0.9,1,0.3,15.6,3,4.3
Big-10,Serrel Smith Jr,SO,G,Maryland,27,204,22,12,4,1,15,17,40,0.25,0.28,0.226,0.556,1.5,0.8,0.4,0.1,0,0.9,-0.1,-4.5
Big-10,Pat Spencer,SR,G,Northwestern,31,910,128,122,24,7,70,64,322,0.436,0.48,0.235,0.815,10.4,4.1,3.9,0.8,0.2,15.5,1.7,2
Big-10,Sasha Stefanovic,SO,G,Purdue,30,793,73,51,30,9,41,62,274,0.385,0.389,0.383,0.816,9.1,2.4,1.7,1,0.3,14.5,2.7,6.8
Big-10,Lamar Stevens,SR,F,Penn State,31,963,215,67,34,37,76,81,547,0.423,0.465,0.263,0.719,17.6,6.9,2.2,1.1,1.2,21.5,3.6,6.1
Big-10,Jon Teske,SR,C,Michigan,31,865,209,35,31,57,47,76,359,0.478,0.544,0.246,0.714,11.6,6.7,1.1,1,1.8,21.6,3.5,7.3
Big-10,Isaiah Thompson,FR,G,Purdue,31,579,33,21,13,1,24,43,173,0.354,0.344,0.36,0.677,5.6,1.1,0.7,0.4,0,8.4,1.1,1.7
Big-10,Race Thompson,SO,F,Indiana,29,394,114,13,20,19,12,44,106,0.463,0.486,0.3,0.659,3.7,3.9,0.4,0.7,0.7,19.3,1.7,7.4
Big-10,Thorir Thorbjarnarson,JR,G,Nebraska,32,935,152,42,36,4,47,66,280,0.452,0.565,0.372,0.78,8.8,4.8,1.3,1.1,0.1,12.8,1.8,1.9
